id,DateTime,sensor_name,line_no,electrical_conductivity(μS/cm),humidity(Soil_Moisture_level(%RH)),Soil_Temperature[°C],Battery_level(%)
136155,2023-08-15 22:14:08.702,EM500_SMTC_1,1,246,24.95,23.5,
136173,2023-08-15 22:24:10.073,EM500_SMTC_1,1,245,24.95,23.5,
136191,2023-08-15 22:34:11.418,EM500_SMTC_1,1,245,24.9,23.5,
136210,2023-08-15 22:44:12.780,EM500_SMTC_1,1,245,24.95,23.4,
136229,2023-08-15 22:54:14.158,EM500_SMTC_1,1,245,24.95,23.4,
136247,2023-08-15 23:04:15.520,EM500_SMTC_1,1,244,24.95,23.4,
136266,2023-08-15 23:14:16.868,EM500_SMTC_1,1,244,24.95,23.4,
136284,2023-08-15 23:24:18.238,EM500_SMTC_1,1,244,24.9,23.4,
136302,2023-08-15 23:34:19.604,EM500_SMTC_1,1,244,24.95,23.4,
136320,2023-08-15 23:44:20.966,EM500_SMTC_1,1,243,24.9,23.4,
136339,2023-08-15 23:54:22.338,EM500_SMTC_1,1,243,24.9,23.4,
136357,2023-08-16 00:04:23.694,EM500_SMTC_1,1,243,24.9,23.4,
136376,2023-08-16 00:14:25.052,EM500_SMTC_1,1,243,24.95,23.3,
136394,2023-08-16 00:24:26.423,EM500_SMTC_1,1,243,24.9,23.3,
136413,2023-08-16 00:34:27.777,EM500_SMTC_1,1,244,24.9,23.3,
136431,2023-08-16 00:44:29.160,EM500_SMTC_1,1,244,24.95,23.3,
136450,2023-08-16 00:54:30.535,EM500_SMTC_1,1,243,24.95,23.3,
136468,2023-08-16 01:04:31.907,EM500_SMTC_1,1,243,24.95,23.3,
136488,2023-08-16 01:14:33.276,EM500_SMTC_1,1,243,24.9,23.3,
136506,2023-08-16 01:24:34.622,EM500_SMTC_1,1,243,24.95,23.3,
136525,2023-08-16 01:34:35.981,EM500_SMTC_1,1,243,24.95,23.2,
136543,2023-08-16 01:44:37.342,EM500_SMTC_1,1,243,24.9,23.2,
136562,2023-08-16 01:54:38.730,EM500_SMTC_1,1,242,24.95,23.2,
136580,2023-08-16 02:04:40.086,EM500_SMTC_1,1,242,24.95,23.2,
136598,2023-08-16 02:14:41.466,EM500_SMTC_1,1,242,24.9,23.2,
136616,2023-08-16 02:24:42.845,EM500_SMTC_1,1,242,24.9,23.2,
136635,2023-08-16 02:34:44.203,EM500_SMTC_1,1,242,24.95,23.2,
136653,2023-08-16 02:44:45.564,EM500_SMTC_1,1,242,24.95,23.2,
136671,2023-08-16 02:54:46.946,EM500_SMTC_1,1,242,24.9,23.1,
136690,2023-08-16 03:04:48.315,EM500_SMTC_1,1,242,24.9,23.1,
136708,2023-08-16 03:14:49.663,EM500_SMTC_1,1,242,24.9,23.1,
136727,2023-08-16 03:24:51.041,EM500_SMTC_1,1,243,24.9,23.1,
136745,2023-08-16 03:34:52.395,EM500_SMTC_1,1,242,24.9,23.1,
136764,2023-08-16 03:44:53.783,EM500_SMTC_1,1,242,24.9,23.1,
136781,2023-08-16 03:54:55.147,EM500_SMTC_1,1,242,24.9,23.0,
136800,2023-08-16 04:04:56.494,EM500_SMTC_1,1,242,24.9,23.0,
136817,2023-08-16 04:14:57.877,EM500_SMTC_1,1,242,24.9,23.0,
136835,2023-08-16 04:24:59.227,EM500_SMTC_1,1,242,24.9,23.0,
136852,2023-08-16 04:35:00.586,EM500_SMTC_1,1,242,24.9,23.0,
136871,2023-08-16 04:45:01.975,EM500_SMTC_1,1,241,24.9,23.0,
136889,2023-08-16 04:55:03.324,EM500_SMTC_1,1,241,24.9,22.9,
136908,2023-08-16 05:05:04.687,EM500_SMTC_1,1,241,24.9,22.9,
136926,2023-08-16 05:15:06.057,EM500_SMTC_1,1,241,24.9,22.9,
136945,2023-08-16 05:25:07.403,EM500_SMTC_1,1,242,24.9,22.9,
136963,2023-08-16 05:35:08.757,EM500_SMTC_1,1,242,24.9,22.9,
136982,2023-08-16 05:45:10.139,EM500_SMTC_1,1,242,24.9,22.8,
137000,2023-08-16 05:55:11.488,EM500_SMTC_1,1,242,24.9,22.8,
137020,2023-08-16 06:05:12.853,EM500_SMTC_1,1,242,24.9,22.8,
137038,2023-08-16 06:15:14.219,EM500_SMTC_1,1,241,24.9,22.8,
137057,2023-08-16 06:25:15.579,EM500_SMTC_1,1,241,24.9,22.8,
137075,2023-08-16 06:35:16.939,EM500_SMTC_1,1,241,24.9,22.8,
137094,2023-08-16 06:45:18.323,EM500_SMTC_1,1,241,24.9,22.7,
137112,2023-08-16 06:55:19.661,EM500_SMTC_1,1,240,24.9,22.7,
137131,2023-08-16 07:05:21.055,EM500_SMTC_1,1,240,24.9,22.7,
137150,2023-08-16 07:15:22.413,EM500_SMTC_1,1,239,24.9,22.7,
137168,2023-08-16 07:25:23.779,EM500_SMTC_1,1,239,24.84,22.7,
137185,2023-08-16 07:35:25.143,EM500_SMTC_1,1,238,24.84,22.7,
137204,2023-08-16 07:45:26.523,EM500_SMTC_1,1,236,24.84,22.7,
137222,2023-08-16 07:55:28.933,EM500_SMTC_1,1,234,24.79,22.7,
137241,2023-08-16 08:05:30.295,EM500_SMTC_1,1,229,24.79,22.7,
137259,2023-08-16 08:15:31.674,EM500_SMTC_1,1,225,24.79,22.6,
137278,2023-08-16 08:25:33.032,EM500_SMTC_1,1,223,24.73,22.6,
137296,2023-08-16 08:35:34.404,EM500_SMTC_1,1,220,24.62,22.6,
137316,2023-08-16 08:45:35.781,EM500_SMTC_1,1,216,24.62,22.7,
137334,2023-08-16 08:55:37.151,EM500_SMTC_1,1,213,24.57,22.6,
137352,2023-08-16 09:05:38.502,EM500_SMTC_1,1,210,24.53,22.6,
137370,2023-08-16 09:15:39.889,EM500_SMTC_1,1,207,24.47,22.6,
137389,2023-08-16 09:25:41.235,EM500_SMTC_1,1,204,24.42,22.7,
137407,2023-08-16 09:35:42.612,EM500_SMTC_1,1,201,24.42,22.6,
137427,2023-08-16 09:45:44.000,EM500_SMTC_1,1,198,24.36,22.7,
137445,2023-08-16 09:55:45.354,EM500_SMTC_1,1,195,24.31,22.7,
137464,2023-08-16 10:05:46.722,EM500_SMTC_1,1,188,24.25,22.7,
137500,2023-08-16 10:25:49.457,EM500_SMTC_1,1,180,24.14,22.7,
137518,2023-08-16 10:35:50.832,EM500_SMTC_1,1,176,24.08,22.7,
137536,2023-08-16 10:45:52.198,EM500_SMTC_1,1,174,23.99,22.7,
137554,2023-08-16 10:55:53.570,EM500_SMTC_1,1,172,23.93,22.8,
137571,2023-08-16 11:05:54.936,EM500_SMTC_1,1,170,23.88,22.8,
137589,2023-08-16 11:15:56.326,EM500_SMTC_1,1,168,23.82,22.8,
137608,2023-08-16 11:25:57.672,EM500_SMTC_1,1,167,23.82,22.8,
137625,2023-08-16 11:35:59.062,EM500_SMTC_1,1,164,23.77,22.9,
137644,2023-08-16 11:46:00.447,EM500_SMTC_1,1,163,23.71,22.9,
137662,2023-08-16 11:56:01.806,EM500_SMTC_1,1,162,23.67,23.0,
137681,2023-08-16 12:06:03.196,EM500_SMTC_1,1,160,23.62,23.0,
137697,2023-08-16 12:16:04.546,EM500_SMTC_1,1,159,23.56,23.0,
137716,2023-08-16 12:26:05.904,EM500_SMTC_1,1,158,23.5,23.0,
137734,2023-08-16 12:36:07.294,EM500_SMTC_1,1,156,23.5,23.1,
137753,2023-08-16 12:46:08.642,EM500_SMTC_1,1,154,23.41,23.1,
137771,2023-08-16 12:56:10.012,EM500_SMTC_1,1,153,23.35,23.1,
137790,2023-08-16 13:06:11.381,EM500_SMTC_1,1,152,23.29,23.2,
137809,2023-08-16 13:16:12.764,EM500_SMTC_1,1,151,23.24,23.2,
137828,2023-08-16 13:26:14.142,EM500_SMTC_1,1,150,23.24,23.2,
137846,2023-08-16 13:36:15.496,EM500_SMTC_1,1,150,23.24,23.3,
137866,2023-08-16 13:46:16.860,EM500_SMTC_1,1,148,23.2,23.3,
137885,2023-08-16 13:56:18.224,EM500_SMTC_1,1,148,23.14,23.3,
137903,2023-08-16 14:06:19.596,EM500_SMTC_1,1,147,23.14,23.4,
137921,2023-08-16 14:16:20.964,EM500_SMTC_1,1,147,23.08,23.4,
137939,2023-08-16 14:26:22.327,EM500_SMTC_1,1,146,23.08,23.4,
137957,2023-08-16 14:36:23.716,EM500_SMTC_1,1,146,23.08,23.5,
137976,2023-08-16 14:46:25.066,EM500_SMTC_1,1,145,23.03,23.5,
137994,2023-08-16 14:56:26.456,EM500_SMTC_1,1,145,22.99,23.5,
138013,2023-08-16 15:06:27.834,EM500_SMTC_1,1,145,22.99,23.5,
138031,2023-08-16 15:16:29.186,EM500_SMTC_1,1,143,22.99,23.6,
138050,2023-08-16 15:26:30.562,EM500_SMTC_1,1,143,22.93,23.6,
138068,2023-08-16 15:36:31.945,EM500_SMTC_1,1,143,22.93,23.6,
138087,2023-08-16 15:46:33.313,EM500_SMTC_1,1,143,22.93,23.6,
138105,2023-08-16 15:56:34.667,EM500_SMTC_1,1,142,22.93,23.7,
138124,2023-08-16 16:06:36.057,EM500_SMTC_1,1,142,22.93,23.7,
138143,2023-08-16 16:16:37.433,EM500_SMTC_1,1,142,22.84,23.7,
138162,2023-08-16 16:26:38.786,EM500_SMTC_1,1,142,22.84,23.7,
138180,2023-08-16 16:36:40.164,EM500_SMTC_1,1,142,22.93,23.7,
138199,2023-08-16 16:46:41.533,EM500_SMTC_1,1,141,22.93,23.7,100
138216,2023-08-16 16:56:42.882,EM500_SMTC_1,1,141,22.84,23.7,
138235,2023-08-16 17:06:44.252,EM500_SMTC_1,1,141,22.84,23.8,
138253,2023-08-16 17:16:45.628,EM500_SMTC_1,1,141,22.84,23.8,
138271,2023-08-16 17:26:46.982,EM500_SMTC_1,1,140,22.84,23.8,
138288,2023-08-16 17:36:48.380,EM500_SMTC_1,1,140,22.84,23.8,
138307,2023-08-16 17:46:49.745,EM500_SMTC_1,1,140,22.84,23.8,
138325,2023-08-16 17:56:51.091,EM500_SMTC_1,1,140,22.84,23.8,
138344,2023-08-16 18:06:52.477,EM500_SMTC_1,1,140,22.84,23.8,
138362,2023-08-16 18:16:53.843,EM500_SMTC_1,1,140,22.84,23.8,
138381,2023-08-16 18:26:55.190,EM500_SMTC_1,1,140,22.84,23.8,
138399,2023-08-16 18:36:56.579,EM500_SMTC_1,1,139,22.84,23.8,
138419,2023-08-16 18:46:57.967,EM500_SMTC_1,1,139,22.84,23.8,
138437,2023-08-16 18:56:59.345,EM500_SMTC_1,1,139,22.78,23.8,
138456,2023-08-16 19:07:00.707,EM500_SMTC_1,1,139,22.84,23.8,
138474,2023-08-16 19:17:02.075,EM500_SMTC_1,1,139,22.84,23.8,
138494,2023-08-16 19:27:03.433,EM500_SMTC_1,1,139,22.84,23.8,
138511,2023-08-16 19:37:04.811,EM500_SMTC_1,1,139,22.84,23.7,
138530,2023-08-16 19:47:06.181,EM500_SMTC_1,1,138,22.84,23.7,
138548,2023-08-16 19:57:07.531,EM500_SMTC_1,1,138,22.84,23.7,
138567,2023-08-16 20:07:08.917,EM500_SMTC_1,1,138,22.84,23.7,
138585,2023-08-16 20:17:10.265,EM500_SMTC_1,1,138,22.84,23.7,
138604,2023-08-16 20:27:11.640,EM500_SMTC_1,1,138,22.84,23.7,
138623,2023-08-16 20:37:12.991,EM500_SMTC_1,1,138,22.84,23.7,
138642,2023-08-16 20:47:14.354,EM500_SMTC_1,1,138,22.78,23.7,
138660,2023-08-16 20:57:15.710,EM500_SMTC_1,1,138,22.84,23.7,
138679,2023-08-16 21:07:17.063,EM500_SMTC_1,1,138,22.84,23.7,
138698,2023-08-16 21:17:18.441,EM500_SMTC_1,1,138,22.84,23.7,
138717,2023-08-16 21:27:19.793,EM500_SMTC_1,1,138,22.84,23.7,
138735,2023-08-16 21:37:21.151,EM500_SMTC_1,1,138,22.84,23.6,
138754,2023-08-16 21:47:22.510,EM500_SMTC_1,1,137,22.84,23.6,
138772,2023-08-16 21:57:23.903,EM500_SMTC_1,1,137,22.84,23.6,
138791,2023-08-16 22:07:25.314,EM500_SMTC_1,1,137,22.84,23.6,
138809,2023-08-16 22:17:26.646,EM500_SMTC_1,1,137,22.78,23.6,
138826,2023-08-16 22:27:28.010,EM500_SMTC_1,1,137,22.84,23.6,
138844,2023-08-16 22:37:29.398,EM500_SMTC_1,1,137,22.78,23.6,
138863,2023-08-16 22:47:30.742,EM500_SMTC_1,1,137,22.84,23.5,
138881,2023-08-16 22:57:32.112,EM500_SMTC_1,1,137,22.78,23.5,
138899,2023-08-16 23:07:33.478,EM500_SMTC_1,1,137,22.84,23.5,
138917,2023-08-16 23:17:34.854,EM500_SMTC_1,1,138,22.84,23.5,
138936,2023-08-16 23:27:36.200,EM500_SMTC_1,1,138,22.84,23.5,
138954,2023-08-16 23:37:37.590,EM500_SMTC_1,1,137,22.84,23.5,
138973,2023-08-16 23:47:38.933,EM500_SMTC_1,1,137,22.84,23.4,
138991,2023-08-16 23:57:40.289,EM500_SMTC_1,1,137,22.84,23.4,
139010,2023-08-17 00:07:41.648,EM500_SMTC_1,1,137,22.84,23.4,
139028,2023-08-17 00:17:43.034,EM500_SMTC_1,1,137,22.84,23.4,
139048,2023-08-17 00:27:44.406,EM500_SMTC_1,1,137,22.84,23.4,
139066,2023-08-17 00:37:45.774,EM500_SMTC_1,1,137,22.84,23.4,
139085,2023-08-17 00:47:47.131,EM500_SMTC_1,1,137,22.84,23.3,
139103,2023-08-17 00:57:48.476,EM500_SMTC_1,1,137,22.84,23.3,
139122,2023-08-17 01:07:49.848,EM500_SMTC_1,1,137,22.84,23.3,
139140,2023-08-17 01:17:51.208,EM500_SMTC_1,1,137,22.84,23.3,
139159,2023-08-17 01:27:52.579,EM500_SMTC_1,1,136,22.84,23.3,
139175,2023-08-17 01:37:53.926,EM500_SMTC_1,1,136,22.84,23.3,
139194,2023-08-17 01:47:55.295,EM500_SMTC_1,1,136,22.84,23.2,
139212,2023-08-17 01:57:56.677,EM500_SMTC_1,1,136,22.84,23.2,
139231,2023-08-17 02:07:58.041,EM500_SMTC_1,1,136,22.78,23.2,
139249,2023-08-17 02:17:59.409,EM500_SMTC_1,1,136,22.84,23.2,
139268,2023-08-17 02:28:00.763,EM500_SMTC_1,1,136,22.78,23.2,
139286,2023-08-17 02:38:02.123,EM500_SMTC_1,1,136,22.78,23.2,
139304,2023-08-17 02:48:03.477,EM500_SMTC_1,1,137,22.78,23.1,
139340,2023-08-17 03:08:06.199,EM500_SMTC_1,1,137,22.78,23.1,
139358,2023-08-17 03:18:07.559,EM500_SMTC_1,1,137,22.84,23.1,
139377,2023-08-17 03:28:08.917,EM500_SMTC_1,1,137,22.78,23.1,
139395,2023-08-17 03:38:10.285,EM500_SMTC_1,1,137,22.78,23.1,
139414,2023-08-17 03:48:11.676,EM500_SMTC_1,1,136,22.78,23.1,
139432,2023-08-17 03:58:13.027,EM500_SMTC_1,1,136,22.78,23.0,
139451,2023-08-17 04:08:14.403,EM500_SMTC_1,1,136,22.78,23.0,
139469,2023-08-17 04:18:15.745,EM500_SMTC_1,1,136,22.78,23.0,
139488,2023-08-17 04:28:17.153,EM500_SMTC_1,1,136,22.78,23.0,
139505,2023-08-17 04:38:18.498,EM500_SMTC_1,1,136,22.78,23.0,
139525,2023-08-17 04:48:19.891,EM500_SMTC_1,1,136,22.78,23.0,
139543,2023-08-17 04:58:21.246,EM500_SMTC_1,1,136,22.78,22.9,
139562,2023-08-17 05:08:22.600,EM500_SMTC_1,1,136,22.78,22.9,
139580,2023-08-17 05:18:23.973,EM500_SMTC_1,1,136,22.78,22.9,
139598,2023-08-17 05:28:25.332,EM500_SMTC_1,1,136,22.78,22.9,
139616,2023-08-17 05:38:26.701,EM500_SMTC_1,1,136,22.78,22.9,
139635,2023-08-17 05:48:28.054,EM500_SMTC_1,1,136,22.78,22.8,
139653,2023-08-17 05:58:29.428,EM500_SMTC_1,1,136,22.78,22.8,
139673,2023-08-17 06:08:30.781,EM500_SMTC_1,1,136,22.78,22.8,
139690,2023-08-17 06:18:32.163,EM500_SMTC_1,1,136,22.78,22.8,
139709,2023-08-17 06:28:33.529,EM500_SMTC_1,1,136,22.78,22.8,
139727,2023-08-17 06:38:34.884,EM500_SMTC_1,1,137,22.78,22.7,
139746,2023-08-17 06:48:36.268,EM500_SMTC_1,1,137,22.72,22.7,
139764,2023-08-17 06:58:37.638,EM500_SMTC_1,1,137,22.72,22.7,
139784,2023-08-17 07:08:38.999,EM500_SMTC_1,1,137,22.78,22.7,
139802,2023-08-17 07:18:40.371,EM500_SMTC_1,1,137,22.72,22.7,
139821,2023-08-17 07:28:41.746,EM500_SMTC_1,1,137,22.72,22.7,
139839,2023-08-17 07:38:43.101,EM500_SMTC_1,1,137,22.72,22.7,
139858,2023-08-17 07:48:44.472,EM500_SMTC_1,1,137,22.72,22.7,
139876,2023-08-17 07:58:45.832,EM500_SMTC_1,1,137,22.66,22.7,
139896,2023-08-17 08:08:47.213,EM500_SMTC_1,1,137,22.66,22.7,
139914,2023-08-17 08:18:48.589,EM500_SMTC_1,1,137,22.62,22.7,
139933,2023-08-17 08:28:49.949,EM500_SMTC_1,1,137,22.62,22.7,
139951,2023-08-17 08:38:51.335,EM500_SMTC_1,1,136,22.57,22.7,
139970,2023-08-17 08:48:52.715,EM500_SMTC_1,1,136,22.57,22.7,
139988,2023-08-17 08:58:54.097,EM500_SMTC_1,1,136,22.57,22.7,
140007,2023-08-17 09:08:55.468,EM500_SMTC_1,1,136,22.51,22.7,
140025,2023-08-17 09:18:56.824,EM500_SMTC_1,1,136,22.51,22.7,
140044,2023-08-17 09:28:58.177,EM500_SMTC_1,1,136,22.51,22.7,
140063,2023-08-17 09:38:59.548,EM500_SMTC_1,1,136,22.47,22.7,
140081,2023-08-17 09:49:00.921,EM500_SMTC_1,1,136,22.47,22.7,
140099,2023-08-17 09:59:02.311,EM500_SMTC_1,1,136,22.47,22.7,
140118,2023-08-17 10:09:03.659,EM500_SMTC_1,1,134,22.41,22.8,
140135,2023-08-17 10:19:05.032,EM500_SMTC_1,1,134,22.37,22.8,
140153,2023-08-17 10:29:06.413,EM500_SMTC_1,1,134,22.37,22.8,
140171,2023-08-17 10:39:07.761,EM500_SMTC_1,1,134,22.37,22.8,
140190,2023-08-17 10:49:09.159,EM500_SMTC_1,1,134,22.26,22.8,
140208,2023-08-17 10:59:10.525,EM500_SMTC_1,1,134,22.26,22.8,
140242,2023-08-17 11:19:13.261,EM500_SMTC_1,1,134,22.22,22.9,
140261,2023-08-17 11:29:14.623,EM500_SMTC_1,1,133,22.22,22.9,
140279,2023-08-17 11:39:15.992,EM500_SMTC_1,1,133,22.22,23.0,
140298,2023-08-17 11:49:17.359,EM500_SMTC_1,1,133,22.16,23.0,
140315,2023-08-17 11:59:18.753,EM500_SMTC_1,1,133,22.1,23.0,
140335,2023-08-17 12:09:20.125,EM500_SMTC_1,1,133,22.1,23.1,
140353,2023-08-17 12:19:21.481,EM500_SMTC_1,1,133,22.1,23.1,
140372,2023-08-17 12:29:22.845,EM500_SMTC_1,1,132,22.1,23.1,
140389,2023-08-17 12:39:24.228,EM500_SMTC_1,1,132,22.1,23.2,
140408,2023-08-17 12:49:25.594,EM500_SMTC_1,1,132,22.1,23.2,
140426,2023-08-17 12:59:26.956,EM500_SMTC_1,1,132,22.06,23.2,
140445,2023-08-17 13:09:28.330,EM500_SMTC_1,1,132,22.06,23.3,
140463,2023-08-17 13:19:29.696,EM500_SMTC_1,1,132,22.06,23.3,
140482,2023-08-17 13:29:31.049,EM500_SMTC_1,1,132,22.06,23.3,
140500,2023-08-17 13:39:32.431,EM500_SMTC_1,1,132,22.06,23.3,
140520,2023-08-17 13:49:33.786,EM500_SMTC_1,1,132,22.06,23.4,
140538,2023-08-17 13:59:35.151,EM500_SMTC_1,1,132,22.1,23.4,
140557,2023-08-17 14:09:36.520,EM500_SMTC_1,1,132,22.1,23.4,
140575,2023-08-17 14:19:37.888,EM500_SMTC_1,1,132,22.1,23.4,
140591,2023-08-17 14:29:39.252,EM500_SMTC_1,1,132,22.1,23.4,
140610,2023-08-17 14:39:40.616,EM500_SMTC_1,1,131,22.1,23.5,
140628,2023-08-17 14:49:41.978,EM500_SMTC_1,1,131,22.1,23.5,
140645,2023-08-17 14:59:43.330,EM500_SMTC_1,1,131,22.1,23.5,
140664,2023-08-17 15:09:44.698,EM500_SMTC_1,1,131,22.1,23.5,
140681,2023-08-17 15:19:46.084,EM500_SMTC_1,1,131,22.1,23.5,
140700,2023-08-17 15:29:47.440,EM500_SMTC_1,1,131,22.1,23.5,
140717,2023-08-17 15:39:48.816,EM500_SMTC_1,1,131,22.1,23.5,
140735,2023-08-17 15:49:50.167,EM500_SMTC_1,1,131,22.1,23.5,
140749,2023-08-17 15:59:51.547,EM500_SMTC_1,1,131,22.1,23.5,
140767,2023-08-17 16:09:52.893,EM500_SMTC_1,1,131,22.1,23.5,
140785,2023-08-17 16:19:54.273,EM500_SMTC_1,1,131,22.1,23.5,
140804,2023-08-17 16:29:55.635,EM500_SMTC_1,1,131,22.16,23.5,
140822,2023-08-17 16:39:57.009,EM500_SMTC_1,1,131,22.1,23.5,
140841,2023-08-17 16:49:58.365,EM500_SMTC_1,1,131,22.1,23.5,100
140859,2023-08-17 16:59:59.728,EM500_SMTC_1,1,131,22.1,23.5,
140879,2023-08-17 17:10:01.096,EM500_SMTC_1,1,131,22.1,23.5,
140897,2023-08-17 17:20:02.464,EM500_SMTC_1,1,131,22.1,23.5,
140915,2023-08-17 17:30:03.838,EM500_SMTC_1,1,130,22.1,23.5,
140933,2023-08-17 17:40:05.202,EM500_SMTC_1,1,130,22.16,23.5,
140952,2023-08-17 17:50:06.557,EM500_SMTC_1,1,130,22.1,23.5,
140970,2023-08-17 18:00:07.918,EM500_SMTC_1,1,130,22.1,23.5,
140989,2023-08-17 18:10:09.278,EM500_SMTC_1,1,130,22.1,23.5,
141007,2023-08-17 18:20:10.663,EM500_SMTC_1,1,130,22.16,23.5,
141025,2023-08-17 18:30:12.029,EM500_SMTC_1,1,130,22.1,23.5,
141043,2023-08-17 18:40:13.374,EM500_SMTC_1,1,130,22.16,23.5,
141062,2023-08-17 18:50:14.736,EM500_SMTC_1,1,130,22.16,23.6,
141080,2023-08-17 19:00:16.117,EM500_SMTC_1,1,130,22.1,23.5,
141099,2023-08-17 19:10:17.473,EM500_SMTC_1,1,130,22.1,23.5,
141117,2023-08-17 19:20:18.844,EM500_SMTC_1,1,130,22.1,23.6,
141136,2023-08-17 19:30:20.193,EM500_SMTC_1,1,130,22.16,23.5,
141155,2023-08-17 19:40:21.563,EM500_SMTC_1,1,130,22.1,23.5,
141174,2023-08-17 19:50:22.919,EM500_SMTC_1,1,130,22.1,23.5,
141192,2023-08-17 20:00:24.278,EM500_SMTC_1,1,130,22.1,23.5,
141211,2023-08-17 20:10:25.641,EM500_SMTC_1,1,130,22.1,23.5,
141229,2023-08-17 20:20:27.015,EM500_SMTC_1,1,130,22.1,23.5,
141248,2023-08-17 20:30:28.390,EM500_SMTC_1,1,130,22.1,23.5,
141266,2023-08-17 20:40:29.735,EM500_SMTC_1,1,130,22.1,23.5,
141285,2023-08-17 20:50:31.103,EM500_SMTC_1,1,130,22.1,23.5,
141303,2023-08-17 21:00:32.461,EM500_SMTC_1,1,130,22.1,23.5,
141322,2023-08-17 21:10:33.847,EM500_SMTC_1,1,130,22.1,23.5,
141340,2023-08-17 21:20:35.197,EM500_SMTC_1,1,130,22.1,23.5,
141359,2023-08-17 21:30:36.553,EM500_SMTC_1,1,130,22.16,23.5,
141377,2023-08-17 21:40:37.927,EM500_SMTC_1,1,130,22.1,23.5,
141396,2023-08-17 21:50:39.288,EM500_SMTC_1,1,129,22.1,23.5,
141414,2023-08-17 22:00:40.660,EM500_SMTC_1,1,129,22.16,23.4,
141434,2023-08-17 22:10:42.023,EM500_SMTC_1,1,130,22.1,23.4,
141452,2023-08-17 22:20:43.375,EM500_SMTC_1,1,130,22.1,23.4,
141471,2023-08-17 22:30:44.762,EM500_SMTC_1,1,130,22.16,23.4,
141489,2023-08-17 22:40:46.134,EM500_SMTC_1,1,130,22.16,23.4,
141508,2023-08-17 22:50:47.488,EM500_SMTC_1,1,130,22.1,23.4,
141525,2023-08-17 23:00:48.856,EM500_SMTC_1,1,130,22.1,23.4,
141544,2023-08-17 23:10:50.214,EM500_SMTC_1,1,130,22.1,23.4,
141562,2023-08-17 23:20:51.573,EM500_SMTC_1,1,130,22.1,23.3,
141581,2023-08-17 23:30:52.934,EM500_SMTC_1,1,130,22.1,23.3,
141599,2023-08-17 23:40:54.290,EM500_SMTC_1,1,130,22.1,23.3,
141617,2023-08-17 23:50:55.682,EM500_SMTC_1,1,130,22.1,23.3,
141634,2023-08-18 00:00:57.034,EM500_SMTC_1,1,130,22.1,23.3,
141653,2023-08-18 00:10:58.392,EM500_SMTC_1,1,130,22.1,23.3,
141671,2023-08-18 00:20:59.744,EM500_SMTC_1,1,130,22.1,23.3,
141690,2023-08-18 00:31:01.128,EM500_SMTC_1,1,130,22.1,23.3,
141709,2023-08-18 00:41:02.496,EM500_SMTC_1,1,130,22.1,23.2,
141728,2023-08-18 00:51:03.862,EM500_SMTC_1,1,129,22.1,23.2,
141746,2023-08-18 01:01:05.236,EM500_SMTC_1,1,129,22.1,23.2,
141765,2023-08-18 01:11:06.596,EM500_SMTC_1,1,129,22.1,23.2,
141783,2023-08-18 01:21:07.952,EM500_SMTC_1,1,129,22.1,23.2,
141802,2023-08-18 01:31:09.334,EM500_SMTC_1,1,129,22.1,23.2,
141819,2023-08-18 01:41:10.699,EM500_SMTC_1,1,129,22.1,23.2,
141838,2023-08-18 01:51:12.052,EM500_SMTC_1,1,129,22.1,23.1,
141856,2023-08-18 02:01:13.418,EM500_SMTC_1,1,129,22.1,23.1,
141875,2023-08-18 02:11:14.789,EM500_SMTC_1,1,129,22.1,23.1,
141893,2023-08-18 02:21:16.159,EM500_SMTC_1,1,129,22.1,23.1,
141912,2023-08-18 02:31:17.504,EM500_SMTC_1,1,129,22.1,23.1,
141930,2023-08-18 02:41:18.888,EM500_SMTC_1,1,129,22.1,23.1,
141949,2023-08-18 02:51:20.255,EM500_SMTC_1,1,129,22.1,23.1,
141967,2023-08-18 03:01:21.603,EM500_SMTC_1,1,130,22.1,23.0,
142004,2023-08-18 03:21:24.337,EM500_SMTC_1,1,130,22.1,23.0,
142023,2023-08-18 03:31:25.711,EM500_SMTC_1,1,130,22.1,23.0,
142041,2023-08-18 03:41:27.069,EM500_SMTC_1,1,130,22.1,23.0,
142060,2023-08-18 03:51:28.429,EM500_SMTC_1,1,130,22.1,23.0,
142078,2023-08-18 04:01:29.781,EM500_SMTC_1,1,129,22.1,23.0,
142096,2023-08-18 04:11:31.160,EM500_SMTC_1,1,129,22.1,22.9,
142114,2023-08-18 04:21:32.535,EM500_SMTC_1,1,129,22.1,22.9,
142133,2023-08-18 04:31:33.894,EM500_SMTC_1,1,129,22.1,22.9,
142151,2023-08-18 04:41:35.246,EM500_SMTC_1,1,129,22.1,22.9,
142170,2023-08-18 04:51:36.626,EM500_SMTC_1,1,129,22.1,22.9,
142188,2023-08-18 05:01:37.974,EM500_SMTC_1,1,129,22.1,22.8,
142206,2023-08-18 05:11:39.356,EM500_SMTC_1,1,129,22.1,22.8,
142224,2023-08-18 05:21:40.726,EM500_SMTC_1,1,129,22.1,22.8,
142242,2023-08-18 05:31:42.096,EM500_SMTC_1,1,129,22.06,22.8,
142259,2023-08-18 05:41:43.442,EM500_SMTC_1,1,129,22.1,22.8,
142277,2023-08-18 05:51:44.864,EM500_SMTC_1,1,129,22.1,22.8,
142292,2023-08-18 06:01:46.182,EM500_SMTC_1,1,129,22.1,22.8,
