id,DateTime,Sensor_Name(Identifier),co2(ppm),humidity(%RH),barometric_pressure(hPa),Temperature [°C],battery [%]
140632,2023-08-17 14:53:12.730,EM500 Co2,460,66.0,1010.7,28.0,
140649,2023-08-17 15:03:12.678,EM500 Co2,477,63.0,1010.6,28.0,
140668,2023-08-17 15:13:12.654,EM500 Co2,469,63.0,1010.4,27.9,
140685,2023-08-17 15:23:12.632,EM500 Co2,465,63.5,1010.2,27.6,
140704,2023-08-17 15:33:12.606,EM500 Co2,468,64.0,1010.2,27.7,
140721,2023-08-17 15:43:12.584,EM500 Co2,473,64.0,1010.1,27.7,
140739,2023-08-17 15:53:12.650,EM500 Co2,461,64.0,1010.1,27.8,
140753,2023-08-17 16:03:14.225,EM500 Co2,456,63.5,1010.0,27.8,
140771,2023-08-17 16:13:12.457,EM500 Co2,454,64.5,1009.8,27.8,
140789,2023-08-17 16:23:12.454,EM500 Co2,452,64.5,1009.6,27.7,
140808,2023-08-17 16:33:12.427,EM500 Co2,454,62.0,1009.8,28.0,
140826,2023-08-17 16:43:12.432,EM500 Co2,456,60.0,1009.8,28.8,
140845,2023-08-17 16:53:12.366,EM500 Co2,445,58.5,1009.7,29.9,
140863,2023-08-17 17:03:14.048,EM500 Co2,456,54.0,1009.7,31.5,
140883,2023-08-17 17:13:12.320,EM500 Co2,462,53.0,1009.6,31.6,
140900,2023-08-17 17:23:12.272,EM500 Co2,462,52.0,1009.5,32.1,
140919,2023-08-17 17:33:12.256,EM500 Co2,465,53.0,1009.5,32.0,
140937,2023-08-17 17:43:12.226,EM500 Co2,452,53.0,1009.6,31.7,
140956,2023-08-17 17:53:12.188,EM500 Co2,451,57.0,1009.6,30.9,
140974,2023-08-17 18:03:12.174,EM500 Co2,445,58.0,1009.9,29.6,
140993,2023-08-17 18:13:12.166,EM500 Co2,471,60.5,1010.2,28.5,
141011,2023-08-17 18:23:12.108,EM500 Co2,463,61.0,1010.5,27.5,
141029,2023-08-17 18:33:12.090,EM500 Co2,475,62.5,1010.8,26.9,
141046,2023-08-17 18:43:12.053,EM500 Co2,497,65.5,1011.0,26.1,
141065,2023-08-17 18:53:12.045,EM500 Co2,474,66.0,1011.0,25.5,
141083,2023-08-17 19:03:11.987,EM500 Co2,545,69.5,1011.0,24.9,
141102,2023-08-17 19:13:11.975,EM500 Co2,489,69.0,1011.1,24.3,
141120,2023-08-17 19:23:11.931,EM500 Co2,565,72.5,1011.2,23.9,
141139,2023-08-17 19:33:11.927,EM500 Co2,497,70.5,1011.4,23.7,100.0
141158,2023-08-17 19:43:11.887,EM500 Co2,537,73.0,1011.4,23.4,
141177,2023-08-17 19:53:11.861,EM500 Co2,534,73.0,1011.5,23.0,
141195,2023-08-17 20:03:11.819,EM500 Co2,518,71.5,1011.4,23.3,
141214,2023-08-17 20:13:11.801,EM500 Co2,488,70.0,1011.5,23.6,
141232,2023-08-17 20:23:11.760,EM500 Co2,472,68.5,1011.6,23.7,
141251,2023-08-17 20:33:11.725,EM500 Co2,467,68.0,1011.7,23.8,
141269,2023-08-17 20:43:11.705,EM500 Co2,464,68.0,1011.8,23.8,
141287,2023-08-17 20:53:11.661,EM500 Co2,484,68.5,1011.8,23.8,
141305,2023-08-17 21:03:11.731,EM500 Co2,469,68.5,1011.8,23.7,
141324,2023-08-17 21:13:11.631,EM500 Co2,471,68.0,1011.8,23.8,
141342,2023-08-17 21:23:11.579,EM500 Co2,472,68.5,1011.7,23.7,
141361,2023-08-17 21:33:11.550,EM500 Co2,466,69.0,1011.7,23.6,
141379,2023-08-17 21:43:11.532,EM500 Co2,500,69.5,1011.8,23.4,
141398,2023-08-17 21:53:11.509,EM500 Co2,484,70.5,1011.8,23.1,
141416,2023-08-17 22:03:11.447,EM500 Co2,457,70.0,1011.8,23.0,
141436,2023-08-17 22:13:11.449,EM500 Co2,478,69.5,1011.8,23.1,
141454,2023-08-17 22:23:11.412,EM500 Co2,477,69.0,1011.9,23.1,
141473,2023-08-17 22:33:11.377,EM500 Co2,471,69.5,1012.0,23.1,
141491,2023-08-17 22:43:11.364,EM500 Co2,462,71.0,1012.1,22.8,
141510,2023-08-17 22:53:11.344,EM500 Co2,464,71.5,1012.1,22.6,
141527,2023-08-17 23:03:11.300,EM500 Co2,472,71.0,1012.2,22.6,
141546,2023-08-17 23:13:11.266,EM500 Co2,481,73.0,1012.3,22.3,
141564,2023-08-17 23:23:11.230,EM500 Co2,470,72.0,1012.3,22.0,
141583,2023-08-17 23:33:11.231,EM500 Co2,487,73.0,1012.3,21.8,
141601,2023-08-17 23:43:11.180,EM500 Co2,478,72.5,1012.4,21.7,
141619,2023-08-17 23:53:11.160,EM500 Co2,500,74.0,1012.2,21.3,
141637,2023-08-18 00:03:11.124,EM500 Co2,504,75.5,1012.2,20.9,
141656,2023-08-18 00:13:11.112,EM500 Co2,548,78.0,1012.4,20.5,
141674,2023-08-18 00:23:11.058,EM500 Co2,474,77.5,1012.5,20.3,
141693,2023-08-18 00:33:11.026,EM500 Co2,484,77.0,1012.4,20.7,
141712,2023-08-18 00:43:11.014,EM500 Co2,484,76.5,1012.4,20.7,
141731,2023-08-18 00:53:10.982,EM500 Co2,487,76.5,1012.2,20.9,
141749,2023-08-18 01:03:10.990,EM500 Co2,499,76.5,1012.3,20.8,
141768,2023-08-18 01:13:10.926,EM500 Co2,495,77.0,1012.2,20.7,
141786,2023-08-18 01:23:10.896,EM500 Co2,493,77.0,1012.1,20.7,
141805,2023-08-18 01:33:10.854,EM500 Co2,507,77.0,1012.1,20.8,
141822,2023-08-18 01:43:10.828,EM500 Co2,489,76.5,1012.1,21.0,
141841,2023-08-18 01:53:10.774,EM500 Co2,511,75.5,1012.0,21.0,
141859,2023-08-18 02:03:10.768,EM500 Co2,505,76.0,1012.0,21.0,
141878,2023-08-18 02:13:10.707,EM500 Co2,496,76.5,1012.1,20.9,
141896,2023-08-18 02:23:10.705,EM500 Co2,496,76.5,1012.1,20.8,
141915,2023-08-18 02:33:10.690,EM500 Co2,500,76.5,1012.1,20.9,
141933,2023-08-18 02:43:10.673,EM500 Co2,492,76.0,1012.2,20.8,
141952,2023-08-18 02:53:10.638,EM500 Co2,492,76.0,1012.1,20.9,
141970,2023-08-18 03:03:10.613,EM500 Co2,494,75.5,1012.1,20.7,
141989,2023-08-18 03:13:10.591,EM500 Co2,485,75.5,1012.1,20.6,
142007,2023-08-18 03:23:10.523,EM500 Co2,478,76.0,1012.0,20.5,
142026,2023-08-18 03:33:10.501,EM500 Co2,509,76.0,1011.9,20.3,
142044,2023-08-18 03:43:10.491,EM500 Co2,501,76.5,1011.9,20.2,
142062,2023-08-18 03:53:10.473,EM500 Co2,484,77.0,1011.9,20.1,
142081,2023-08-18 04:03:10.427,EM500 Co2,491,78.0,1012.0,19.9,
142098,2023-08-18 04:13:10.407,EM500 Co2,515,78.5,1012.1,19.8,
142116,2023-08-18 04:23:10.375,EM500 Co2,513,78.0,1012.2,19.7,
142135,2023-08-18 04:33:10.330,EM500 Co2,501,78.0,1012.4,19.8,
142153,2023-08-18 04:43:10.310,EM500 Co2,493,78.0,1012.5,19.8,
142172,2023-08-18 04:53:10.342,EM500 Co2,511,77.5,1012.4,20.0,
142190,2023-08-18 05:03:10.258,EM500 Co2,497,77.5,1012.5,20.0,
142209,2023-08-18 05:13:10.232,EM500 Co2,505,77.5,1012.5,20.3,
142227,2023-08-18 05:23:10.184,EM500 Co2,501,76.5,1012.6,20.8,
142245,2023-08-18 05:33:10.160,EM500 Co2,494,75.0,1012.6,21.2,
142262,2023-08-18 05:43:10.136,EM500 Co2,497,73.0,1012.7,22.5,
142280,2023-08-18 05:53:10.123,EM500 Co2,476,69.0,1012.6,23.8,
142295,2023-08-18 06:03:10.078,EM500 Co2,483,65.0,1012.6,24.7,
142314,2023-08-18 06:13:10.055,EM500 Co2,494,63.5,1012.6,25.5,
142331,2023-08-18 06:23:10.074,EM500 Co2,479,61.0,1012.6,26.5,
142350,2023-08-18 06:33:10.203,EM500 Co2,489,60.0,1012.7,26.8,
142368,2023-08-18 06:43:09.965,EM500 Co2,485,59.0,1012.6,27.6,
142387,2023-08-18 06:53:09.944,EM500 Co2,489,57.5,1012.6,28.5,
142405,2023-08-18 07:03:09.889,EM500 Co2,475,54.0,1012.5,29.0,
142424,2023-08-18 07:13:09.920,EM500 Co2,475,52.0,1012.5,30.0,
142442,2023-08-18 07:23:09.831,EM500 Co2,461,51.0,1012.5,30.6,
142461,2023-08-18 07:33:09.804,EM500 Co2,486,48.5,1012.5,31.4,
142479,2023-08-18 07:43:09.794,EM500 Co2,462,47.5,1012.5,32.0,
142498,2023-08-18 07:53:09.761,EM500 Co2,466,46.5,1012.5,32.4,
142516,2023-08-18 08:03:09.735,EM500 Co2,469,45.5,1012.4,32.9,
142535,2023-08-18 08:13:09.709,EM500 Co2,470,45.5,1012.4,33.1,
142554,2023-08-18 08:23:09.656,EM500 Co2,460,46.0,1012.3,33.0,
142573,2023-08-18 08:33:09.641,EM500 Co2,430,43.5,1012.3,33.7,
142591,2023-08-18 08:43:09.632,EM500 Co2,449,43.0,1012.3,33.8,
142610,2023-08-18 08:53:09.607,EM500 Co2,454,43.5,1012.2,33.9,
142627,2023-08-18 09:03:11.269,EM500 Co2,455,43.5,1012.2,34.4,
142646,2023-08-18 09:13:09.550,EM500 Co2,459,44.0,1012.1,34.5,
142664,2023-08-18 09:23:09.506,EM500 Co2,448,41.0,1012.2,34.5,
142683,2023-08-18 09:33:09.479,EM500 Co2,446,42.5,1012.1,35.2,
142719,2023-08-18 09:53:09.445,EM500 Co2,440,40.5,1011.9,35.4,
142736,2023-08-18 10:03:09.411,EM500 Co2,464,41.5,1011.9,35.6,
142754,2023-08-18 10:13:09.417,EM500 Co2,449,42.5,1011.8,35.4,
142772,2023-08-18 10:23:11.063,EM500 Co2,442,41.0,1011.8,35.6,
142791,2023-08-18 10:33:09.329,EM500 Co2,449,43.0,1011.7,35.6,
142809,2023-08-18 10:43:09.321,EM500 Co2,454,42.0,1011.7,35.9,
142828,2023-08-18 10:53:09.296,EM500 Co2,467,44.5,1011.5,36.3,
142846,2023-08-18 11:03:09.257,EM500 Co2,453,41.0,1011.3,36.3,
142865,2023-08-18 11:13:09.256,EM500 Co2,435,39.5,1011.2,36.0,
142883,2023-08-18 11:23:09.215,EM500 Co2,457,40.5,1011.1,35.8,
142902,2023-08-18 11:33:09.189,EM500 Co2,453,41.0,1011.1,36.5,
142920,2023-08-18 11:43:09.181,EM500 Co2,459,41.5,1011.1,36.9,
142939,2023-08-18 11:53:09.165,EM500 Co2,439,40.0,1010.9,37.1,
142956,2023-08-18 12:03:09.111,EM500 Co2,462,41.0,1010.8,37.2,
142975,2023-08-18 12:13:09.103,EM500 Co2,449,38.0,1010.8,37.2,
142992,2023-08-18 12:23:09.069,EM500 Co2,463,38.0,1010.7,37.5,
143010,2023-08-18 12:33:09.025,EM500 Co2,447,36.0,1010.6,37.7,
143028,2023-08-18 12:43:09.023,EM500 Co2,427,37.0,1010.4,38.1,
143047,2023-08-18 12:53:09.022,EM500 Co2,465,36.0,1010.3,38.3,
143064,2023-08-18 13:03:08.989,EM500 Co2,454,37.0,1010.2,38.2,
143084,2023-08-18 13:13:08.965,EM500 Co2,461,38.0,1010.2,38.8,
143102,2023-08-18 13:23:08.941,EM500 Co2,419,37.0,1010.1,38.6,
143120,2023-08-18 13:33:08.910,EM500 Co2,451,36.5,1010.0,38.9,
143139,2023-08-18 13:43:08.904,EM500 Co2,428,36.0,1010.0,38.3,
143158,2023-08-18 13:53:08.877,EM500 Co2,437,36.5,1009.9,38.6,
143177,2023-08-18 14:03:08.848,EM500 Co2,437,37.0,1009.7,39.1,
143195,2023-08-18 14:13:08.841,EM500 Co2,424,35.5,1009.8,39.0,
143213,2023-08-18 14:23:08.808,EM500 Co2,437,35.0,1009.7,38.8,
143230,2023-08-18 14:33:08.782,EM500 Co2,456,34.5,1009.6,39.4,
143249,2023-08-18 14:43:08.763,EM500 Co2,459,35.5,1009.5,39.7,
143266,2023-08-18 14:53:08.750,EM500 Co2,435,33.5,1009.3,39.6,
143285,2023-08-18 15:03:08.719,EM500 Co2,430,36.0,1009.3,39.1,
143303,2023-08-18 15:13:08.699,EM500 Co2,446,35.5,1009.3,38.7,
143322,2023-08-18 15:23:08.676,EM500 Co2,410,35.0,1009.2,38.7,
143340,2023-08-18 15:33:08.608,EM500 Co2,433,35.5,1009.2,38.8,
143360,2023-08-18 15:43:08.629,EM500 Co2,468,37.5,1009.2,38.6,
143378,2023-08-18 15:53:08.615,EM500 Co2,430,36.5,1009.2,38.8,
143397,2023-08-18 16:03:08.577,EM500 Co2,430,37.5,1009.2,38.2,
143414,2023-08-18 16:13:08.569,EM500 Co2,465,35.0,1009.2,38.2,
143432,2023-08-18 16:23:08.524,EM500 Co2,417,36.5,1009.2,37.6,
143450,2023-08-18 16:33:08.500,EM500 Co2,428,36.0,1009.2,37.7,
143468,2023-08-18 16:43:08.462,EM500 Co2,434,37.5,1009.2,37.3,
143486,2023-08-18 16:53:10.166,EM500 Co2,458,40.0,1009.3,36.5,
143504,2023-08-18 17:03:08.456,EM500 Co2,446,40.5,1009.3,35.6,
143522,2023-08-18 17:13:08.418,EM500 Co2,426,42.5,1009.4,34.4,
143541,2023-08-18 17:23:08.375,EM500 Co2,435,44.0,1009.5,33.4,
143559,2023-08-18 17:33:08.345,EM500 Co2,443,45.0,1009.6,32.8,
143577,2023-08-18 17:43:08.343,EM500 Co2,436,46.0,1009.6,32.3,
143595,2023-08-18 17:53:08.277,EM500 Co2,457,47.0,1009.7,31.8,
143614,2023-08-18 18:03:08.267,EM500 Co2,462,48.5,1009.7,31.1,
143633,2023-08-18 18:13:08.256,EM500 Co2,461,50.5,1009.8,30.5,
143651,2023-08-18 18:23:08.217,EM500 Co2,459,53.0,1009.8,29.9,
143669,2023-08-18 18:33:08.180,EM500 Co2,444,54.0,1009.9,29.4,
143688,2023-08-18 18:43:08.154,EM500 Co2,447,54.5,1009.9,29.3,
143706,2023-08-18 18:53:08.146,EM500 Co2,453,54.5,1010.0,29.0,
143725,2023-08-18 19:03:08.110,EM500 Co2,466,55.0,1010.1,29.1,
143743,2023-08-18 19:13:09.776,EM500 Co2,460,56.0,1010.3,28.9,
143762,2023-08-18 19:23:08.056,EM500 Co2,476,56.0,1010.3,28.8,
143779,2023-08-18 19:33:08.014,EM500 Co2,449,57.0,1010.5,28.6,
143798,2023-08-18 19:43:09.719,EM500 Co2,478,58.0,1010.6,28.2,100.0
143816,2023-08-18 19:53:07.967,EM500 Co2,447,58.5,1010.8,28.0,
143835,2023-08-18 20:03:07.923,EM500 Co2,456,59.5,1010.9,27.8,
143853,2023-08-18 20:13:07.918,EM500 Co2,451,60.0,1011.0,27.8,
143872,2023-08-18 20:23:07.854,EM500 Co2,464,60.5,1011.2,27.6,
143890,2023-08-18 20:33:07.841,EM500 Co2,445,61.5,1011.2,27.3,
143910,2023-08-18 20:43:07.806,EM500 Co2,449,63.0,1011.4,26.9,
143928,2023-08-18 20:53:07.814,EM500 Co2,472,64.5,1011.4,26.5,
143947,2023-08-18 21:03:07.750,EM500 Co2,464,65.5,1011.6,26.1,
143965,2023-08-18 21:13:07.741,EM500 Co2,479,66.5,1011.8,25.8,
143984,2023-08-18 21:23:09.398,EM500 Co2,474,68.0,1011.8,25.4,
144002,2023-08-18 21:33:07.638,EM500 Co2,475,69.5,1011.8,25.1,
144021,2023-08-18 21:43:07.668,EM500 Co2,475,70.0,1012.0,24.8,
144039,2023-08-18 21:53:07.608,EM500 Co2,493,70.5,1012.1,24.6,
144058,2023-08-18 22:03:07.587,EM500 Co2,510,72.0,1012.1,24.4,
144076,2023-08-18 22:13:07.561,EM500 Co2,478,71.5,1012.0,24.6,
144095,2023-08-18 22:23:07.513,EM500 Co2,471,71.5,1011.9,24.5,
144113,2023-08-18 22:33:07.487,EM500 Co2,485,71.5,1012.0,24.5,
144132,2023-08-18 22:43:09.165,EM500 Co2,514,73.0,1012.0,24.3,
144150,2023-08-18 22:53:07.450,EM500 Co2,503,74.0,1012.0,23.8,
144168,2023-08-18 23:03:07.404,EM500 Co2,532,75.5,1012.1,23.5,
144187,2023-08-18 23:13:07.380,EM500 Co2,519,76.0,1012.1,23.1,
144206,2023-08-18 23:23:07.342,EM500 Co2,593,76.5,1012.1,22.7,
144224,2023-08-18 23:33:07.306,EM500 Co2,549,77.0,1012.2,22.4,
144243,2023-08-18 23:43:07.282,EM500 Co2,546,77.0,1012.3,22.4,
144261,2023-08-18 23:53:07.267,EM500 Co2,540,77.0,1012.4,22.2,
144280,2023-08-19 00:03:08.932,EM500 Co2,568,78.0,1012.3,21.9,
144298,2023-08-19 00:13:07.212,EM500 Co2,557,78.5,1012.2,21.8,
144317,2023-08-19 00:23:07.158,EM500 Co2,552,79.0,1012.2,21.6,
144335,2023-08-19 00:33:07.136,EM500 Co2,575,80.5,1012.3,21.5,
144354,2023-08-19 00:43:07.132,EM500 Co2,588,80.5,1012.3,21.3,
144372,2023-08-19 00:53:07.092,EM500 Co2,668,81.5,1012.5,21.0,
144391,2023-08-19 01:03:07.049,EM500 Co2,522,80.5,1012.3,21.3,
144409,2023-08-19 01:13:07.024,EM500 Co2,515,80.0,1012.4,21.4,
144428,2023-08-19 01:23:07.003,EM500 Co2,510,79.0,1012.4,21.7,
144446,2023-08-19 01:33:06.952,EM500 Co2,512,80.0,1012.3,21.6,
144466,2023-08-19 01:43:06.995,EM500 Co2,501,79.5,1012.2,21.5,
144484,2023-08-19 01:53:06.901,EM500 Co2,494,77.5,1012.2,22.0,
144502,2023-08-19 02:03:08.583,EM500 Co2,509,77.0,1012.3,22.0,
144520,2023-08-19 02:13:06.869,EM500 Co2,523,78.5,1012.2,21.8,
144539,2023-08-19 02:23:06.835,EM500 Co2,522,79.5,1012.3,21.5,
144556,2023-08-19 02:33:06.786,EM500 Co2,510,79.0,1012.4,21.5,
144575,2023-08-19 02:43:06.746,EM500 Co2,489,78.0,1012.3,21.9,
144592,2023-08-19 02:53:06.759,EM500 Co2,492,77.0,1012.4,22.1,
144611,2023-08-19 03:03:06.693,EM500 Co2,496,77.5,1012.3,22.0,
144629,2023-08-19 03:13:06.685,EM500 Co2,509,78.0,1012.3,21.8,
144647,2023-08-19 03:23:06.661,EM500 Co2,508,78.5,1012.3,21.6,
144665,2023-08-19 03:33:06.613,EM500 Co2,510,79.0,1012.3,21.3,
144684,2023-08-19 03:43:06.596,EM500 Co2,526,79.0,1012.5,21.3,
144701,2023-08-19 03:53:06.565,EM500 Co2,522,80.0,1012.6,21.0,
144719,2023-08-19 04:03:06.521,EM500 Co2,541,81.0,1012.7,20.7,
144736,2023-08-19 04:13:06.509,EM500 Co2,571,82.5,1012.7,20.2,
144755,2023-08-19 04:23:06.483,EM500 Co2,522,83.0,1012.9,20.1,
144773,2023-08-19 04:33:06.431,EM500 Co2,580,84.0,1012.9,19.8,
144792,2023-08-19 04:43:06.423,EM500 Co2,550,85.0,1013.1,19.8,
144809,2023-08-19 04:53:06.399,EM500 Co2,534,84.5,1013.1,19.9,
144828,2023-08-19 05:03:06.370,EM500 Co2,527,85.0,1013.2,20.2,
144846,2023-08-19 05:13:06.329,EM500 Co2,500,84.0,1013.3,20.6,
144865,2023-08-19 05:23:06.314,EM500 Co2,510,82.5,1013.4,21.1,
144882,2023-08-19 05:33:06.268,EM500 Co2,507,80.5,1013.5,21.8,
144900,2023-08-19 05:43:06.243,EM500 Co2,486,76.5,1013.4,23.5,
144918,2023-08-19 05:53:06.230,EM500 Co2,492,72.0,1013.4,24.8,
144936,2023-08-19 06:03:06.152,EM500 Co2,487,68.5,1013.2,26.1,
144954,2023-08-19 06:13:06.160,EM500 Co2,497,65.5,1013.3,27.0,
144973,2023-08-19 06:23:06.130,EM500 Co2,514,63.5,1013.2,27.5,
144991,2023-08-19 06:33:06.099,EM500 Co2,481,63.5,1013.2,27.5,
145010,2023-08-19 06:43:06.062,EM500 Co2,514,62.0,1013.2,28.2,
145028,2023-08-19 06:53:06.044,EM500 Co2,479,59.5,1013.2,29.0,
145046,2023-08-19 07:03:05.998,EM500 Co2,488,59.0,1013.1,29.7,
145064,2023-08-19 07:13:05.942,EM500 Co2,492,55.0,1013.1,30.7,
145082,2023-08-19 07:23:07.656,EM500 Co2,499,52.5,1013.0,31.6,
145100,2023-08-19 07:33:05.926,EM500 Co2,494,51.5,1013.0,32.4,
145119,2023-08-19 07:43:05.904,EM500 Co2,489,51.0,1012.9,32.9,
145137,2023-08-19 07:53:05.868,EM500 Co2,465,51.0,1013.0,33.4,
145156,2023-08-19 08:03:05.837,EM500 Co2,495,48.0,1013.0,34.1,
145174,2023-08-19 08:13:05.816,EM500 Co2,479,47.0,1012.9,34.2,
145193,2023-08-19 08:23:05.842,EM500 Co2,473,47.0,1012.9,34.6,
145211,2023-08-19 08:33:05.748,EM500 Co2,491,44.5,1012.9,35.1,
145230,2023-08-19 08:43:05.727,EM500 Co2,464,45.5,1012.8,35.8,
145247,2023-08-19 08:53:05.708,EM500 Co2,483,44.5,1012.8,35.8,
145266,2023-08-19 09:03:05.660,EM500 Co2,484,46.5,1012.8,36.3,
145285,2023-08-19 09:13:05.642,EM500 Co2,488,44.5,1012.7,36.6,
145304,2023-08-19 09:23:05.634,EM500 Co2,493,44.0,1012.7,36.4,
145322,2023-08-19 09:33:05.601,EM500 Co2,483,45.5,1012.6,36.7,
145341,2023-08-19 09:43:05.590,EM500 Co2,474,43.0,1012.5,36.6,
145359,2023-08-19 09:53:05.577,EM500 Co2,465,42.0,1012.4,37.0,
145378,2023-08-19 10:03:05.536,EM500 Co2,470,43.0,1012.4,37.4,
145395,2023-08-19 10:13:05.496,EM500 Co2,464,41.5,1012.3,38.0,
145413,2023-08-19 10:23:05.488,EM500 Co2,472,40.5,1012.3,37.9,
145431,2023-08-19 10:33:05.447,EM500 Co2,476,41.0,1012.2,37.3,
145450,2023-08-19 10:43:05.437,EM500 Co2,470,42.5,1012.2,37.6,
145466,2023-08-19 10:53:05.426,EM500 Co2,468,42.0,1012.1,37.6,
145485,2023-08-19 11:03:05.383,EM500 Co2,436,42.5,1012.1,37.9,
145503,2023-08-19 11:13:05.365,EM500 Co2,447,40.5,1012.1,37.7,
145522,2023-08-19 11:23:05.360,EM500 Co2,436,40.0,1012.0,38.2,
145540,2023-08-19 11:33:05.315,EM500 Co2,444,39.0,1011.9,38.2,
145560,2023-08-19 11:43:05.311,EM500 Co2,478,40.0,1011.8,38.5,
145578,2023-08-19 11:53:05.288,EM500 Co2,469,42.5,1011.8,38.3,
145597,2023-08-19 12:03:05.270,EM500 Co2,463,39.0,1011.7,38.6,
145615,2023-08-19 12:13:05.194,EM500 Co2,439,39.5,1011.7,38.8,
145634,2023-08-19 12:23:05.216,EM500 Co2,458,37.5,1011.6,38.8,
145652,2023-08-19 12:33:05.170,EM500 Co2,456,38.5,1011.5,38.9,
145671,2023-08-19 12:43:05.177,EM500 Co2,464,37.5,1011.5,39.4,
145689,2023-08-19 12:53:05.156,EM500 Co2,440,35.5,1011.4,39.5,
145708,2023-08-19 13:03:05.126,EM500 Co2,433,39.0,1011.4,39.6,
145725,2023-08-19 13:13:05.106,EM500 Co2,462,35.5,1011.3,39.2,
145744,2023-08-19 13:23:05.100,EM500 Co2,428,38.5,1011.2,39.6,
145762,2023-08-19 13:33:05.056,EM500 Co2,419,35.5,1011.2,39.8,
145780,2023-08-19 13:43:05.048,EM500 Co2,457,37.0,1011.0,39.7,
145799,2023-08-19 13:53:05.026,EM500 Co2,462,35.5,1010.9,39.6,
145818,2023-08-19 14:03:04.996,EM500 Co2,421,34.0,1010.9,40.0,
145837,2023-08-19 14:13:06.677,EM500 Co2,448,33.5,1010.7,40.6,
145856,2023-08-19 14:23:04.960,EM500 Co2,461,33.0,1010.6,40.9,
145874,2023-08-19 14:33:04.922,EM500 Co2,450,35.0,1010.5,40.4,
145892,2023-08-19 14:43:04.902,EM500 Co2,462,34.5,1010.6,40.2,
145910,2023-08-19 14:53:04.895,EM500 Co2,436,36.0,1010.6,40.2,
145929,2023-08-19 15:03:04.868,EM500 Co2,441,36.0,1010.6,39.8,
145947,2023-08-19 15:13:04.851,EM500 Co2,437,35.0,1010.7,39.7,
145966,2023-08-19 15:23:04.839,EM500 Co2,455,34.5,1010.6,39.6,
145984,2023-08-19 15:33:04.784,EM500 Co2,437,35.5,1010.6,40.0,
146002,2023-08-19 15:43:04.787,EM500 Co2,425,35.0,1010.6,39.9,
146020,2023-08-19 15:53:04.757,EM500 Co2,463,34.0,1010.5,39.7,
146039,2023-08-19 16:03:04.721,EM500 Co2,428,34.5,1010.5,39.6,
146057,2023-08-19 16:13:04.697,EM500 Co2,467,34.5,1010.5,39.7,
146076,2023-08-19 16:23:04.687,EM500 Co2,455,35.0,1010.5,39.0,
146094,2023-08-19 16:33:06.361,EM500 Co2,436,37.0,1010.5,38.4,
146114,2023-08-19 16:43:04.651,EM500 Co2,428,37.5,1010.5,38.3,
146131,2023-08-19 16:53:04.623,EM500 Co2,450,37.5,1010.5,37.7,
146149,2023-08-19 17:03:04.593,EM500 Co2,437,38.0,1010.6,37.1,
146167,2023-08-19 17:13:04.537,EM500 Co2,445,40.0,1010.7,36.0,
146185,2023-08-19 17:23:04.549,EM500 Co2,439,41.5,1010.8,34.9,
146202,2023-08-19 17:33:04.495,EM500 Co2,446,42.0,1010.7,34.5,
146221,2023-08-19 17:43:04.492,EM500 Co2,455,42.5,1010.8,33.9,
146239,2023-08-19 17:53:04.473,EM500 Co2,445,45.0,1010.8,33.1,
146258,2023-08-19 18:03:04.435,EM500 Co2,449,47.5,1010.8,32.0,
146276,2023-08-19 18:13:04.399,EM500 Co2,428,49.5,1011.0,31.0,
146295,2023-08-19 18:23:04.379,EM500 Co2,455,51.0,1011.0,30.2,
146313,2023-08-19 18:33:04.347,EM500 Co2,462,53.5,1011.2,29.4,
146332,2023-08-19 18:43:04.311,EM500 Co2,480,55.0,1011.4,28.6,
146350,2023-08-19 18:53:04.298,EM500 Co2,458,56.0,1011.5,28.1,
146369,2023-08-19 19:03:04.252,EM500 Co2,505,57.5,1011.7,27.5,
146388,2023-08-19 19:13:04.231,EM500 Co2,467,59.0,1011.8,27.1,
146407,2023-08-19 19:23:04.240,EM500 Co2,496,59.5,1012.1,26.7,
146425,2023-08-19 19:33:04.159,EM500 Co2,494,60.5,1012.2,26.7,
146444,2023-08-19 19:43:04.146,EM500 Co2,505,61.0,1012.4,26.6,
146462,2023-08-19 19:53:04.130,EM500 Co2,493,61.0,1012.5,26.4,100.0
146481,2023-08-19 20:03:04.080,EM500 Co2,482,62.0,1012.5,26.2,
146499,2023-08-19 20:13:04.058,EM500 Co2,538,67.5,1012.8,25.4,
146518,2023-08-19 20:23:04.036,EM500 Co2,518,65.0,1012.9,25.1,
146536,2023-08-19 20:33:04.046,EM500 Co2,499,67.0,1012.9,24.5,
146555,2023-08-19 20:43:03.968,EM500 Co2,519,67.0,1013.1,24.6,
146573,2023-08-19 20:53:03.950,EM500 Co2,535,69.0,1013.2,24.4,
146592,2023-08-19 21:03:03.923,EM500 Co2,543,69.5,1013.3,24.2,
146610,2023-08-19 21:13:03.880,EM500 Co2,550,69.0,1013.3,23.7,
146629,2023-08-19 21:23:03.850,EM500 Co2,579,71.5,1013.4,23.3,
146647,2023-08-19 21:33:03.812,EM500 Co2,568,72.0,1013.4,23.1,
146667,2023-08-19 21:43:03.772,EM500 Co2,531,72.5,1013.5,23.0,
146685,2023-08-19 21:53:03.776,EM500 Co2,589,74.5,1013.7,22.9,
146704,2023-08-19 22:03:03.733,EM500 Co2,576,75.5,1013.8,22.7,
